A14085101,원효로강변삼성스위트,서울특별시 용산구 원효로 40,용산구,원효로4가,27153377,삼성중공업,151,149,0,0,126.9485824,37.5340827,
A13204203,창동건영캐스빌,서울특별시 도봉구 우이천로20길 7,도봉구,창동,29001653,(주)건영,64,160,76,390,127.0341999,37.6413744,
A13611002,길음동부제2,서울특별시 성북구 숭인로2길 61,성북구,길음동,29826640,동부건설,300,0,0,210,127.0254972,37.6094237,
A14380605,광장신동아파밀리에,서울특별시 광진구 아차산로 599,광진구,광장동,24522181,신동아건설,0,302,0,353,127.1043531,37.5467753,
A13881302,거여현대3차,서울특별시 송파구 거마로 41,송파구,거여동,24037436,현대건설,0,303,0,211,127.1449982,37.4968972,
A13785301,방배래미안,서울특별시 서초구 방배선행길 2,서초구,방배동,25886991,삼성물산,73,152,78,384,126.9844943,37.472626,
A15101802,신림신도브래뉴,서울특별시 관악구 조원로16길 7,관악구,신림동,28564929,(주)신도종합건설,0,241,63,383,126.9109406,37.4838324,
A15009606,문래베어스타운,서울특별시 영등포구 선유서로 40,영등포구,문래동6가,226782280,상부종합건설(주),123,181,0,0,126.8852409,37.519134,
A13509006,삼성서광,서울특별시 강남구 선릉로130길 19,강남구,삼성동,25114838,(주)서광건설 산업,152,152,0,297,127.0425304,37.5170036,
A13920205,상계한일유엔아이,서울특별시 노원구 노원로28길 62,노원구,상계동,29300159,한일건설(주),193,73,39,317,127.071075,37.6541825,
A13407202,명일삼환아파트,서울특별시 강동구 고덕로62길 29,강동구,명일동,24286492,삼환기업,0,306,0,221,127.1538354,37.5536984,
A15606002,유원강변,,동작구,본동,28249414,유원울트라,44,236,26,325,126.9509904,37.5150871,
A14003004,이촌동부센트레빌,서울특별시 용산구 이촌로 174,용산구,이촌동,27951353,동부건설,6,7,296,427,126.9665209,37.5211983,
A13613004,성북힐스테이트,서울특별시 성북구 동소문로44길 43,성북구,하월곡동,29146033,아키데코,0,200,85,426,127.029003,37.6065354,
A15088208,여의도목화,서울특별시 영등포구 여의나루로 126,영등포구,여의도동,27805388,(주)삼익주택,48,60,204,180,126.932655,37.52594,
A15807603,삼성쉐르빌1 아파트,서울특별시 양천구 목동동로 189,양천구,신정동,226513331,삼성중공업,0,4,15,0,126.8704315,37.522674,
A15010305,양평현대2차,서울특별시 영등포구 선유동2로 29,영등포구,양평동3가,226311915,현대산업개발,0,312,0,244,126.8955806,37.5320347,
A13985904,중계현대2차(4동),서울특별시 노원구 한글비석로15길 51,노원구,중계동,29341068,현대산업개발(주),0,313,0,226,127.0740064,37.6558928,
A14319008,자양대동,서울특별시 광진구 뚝섬로31길 20,광진구,자양동,24615561,(주)대동주택,156,138,20,337,127.0683929,37.5361407,
A14010002,이안용산프리미어,서울특별시 용산구 청파로 213,용산구,문배동,27070924,(주)대우자동차판매,0,47,141,433,126.9703386,37.5386273,
A13681701,석관중앙하이츠,서울특별시 성북구 한천로76길 73,성북구,석관동,29575667,중앙건설,165,150,0,241,127.0667057,37.611111,
A13203102,쌍문극동,서울특별시 도봉구 노해로45길 26,도봉구,쌍문동,29911907,극동건설주식회사,51,264,0,262,127.0279261,37.6517698,
A13785001,방배임광3차,서울특별시 서초구 방배로2길 24-5,서초구,방배동,25235090,임광토건주식회사,76,200,40,142,127.0027232,37.4762582,
A15783806,등촌라인,서울특별시 강서구 화곡로68길 33,강서구,등촌동,267354600,라인건설,169,108,40,336,126.8562941,37.5592064,
A13510102,청담현대3차,서울특별시 강남구 도산대로101길 29,강남구,청담동,234422826,현대건설(주),101,76,140,414,127.0529125,37.5272417,
A13283405,방학벽산2차,서울특별시 도봉구 시루봉로5길 48,도봉구,방학동,262249815,벽산건설(주),192,126,0,233,127.0252708,37.6588206,
A13080201,답십리대우,서울특별시 동대문구 답십리로41길 33,동대문구,답십리동,222475235,대우건설,109,128,82,385,127.0534582,37.57342,
A15722106,마곡우림필유아파트,서울특별시 강서구 양천로28길 29,강서구,방화동,226661160,우림건설(주),0,320,0,367,126.8212789,37.5717213,
A15005301,신길우성5차,서울특별시 영등포구 도신로 100,영등포구,신길동,28419412,우성건설,0,321,0,234,126.9035366,37.5067447,
A15805502,목동트윈빌,서울특별시 양천구 목동동로 339,양천구,목동,220622811,나산건설,0,2,98,682,126.8767997,37.5321823,
A13527007,도곡1차아이파크,,강남구,도곡동,25786319,현대산업개발,0,123,198,540,127.0431504,37.4920954,
A13511001,압구정미성1차,서울특별시 강남구 압구정로11길 17,강남구,압구정동,25435719,라이프주택,0,1,125,400,127.0207224,37.5254652,
A14319009,자양로얄동아,서울특별시 광진구 뚝섬로52마길 56,광진구,자양동,234373905,(주)동아건설,133,139,50,325,127.0810276,37.528332,
A13309301,금호한신휴플러스,서울특별시 성동구 금호산길 27,성동구,금호동3가,222310386,한신공영,153,112,58,386,127.0179816,37.5501696,
A15807701,신정세양청마루,서울특별시 양천구 목동남로2길 60-30,양천구,신정동,226479648,세양건설,73,253,0,350,126.863636,37.5070747,
A12205003,갈현1단지e-편한세상,서울특별시 은평구 서오릉로21길 47,은평구,구산동,231570393,대림,33,260,34,387,126.9063902,37.6121411,
A15001009,여의도수정,서울특별시 영등포구 국제금융로7길 1,영등포구,여의도동,27833994,한양주택,0,87,2,240,126.9308314,37.5230829,
A14319307,자양한라,서울특별시 광진구 뚝섬로33길 20,광진구,자양동,24441689,한라건설,147,182,0,344,127.0700492,37.5356629,
A13790003,우면동동고,서울특별시 서초구 바우뫼로7길 29,서초구,우면동,25726658,(주)동양고속건설,0,330,0,281,127.0237739,37.4713949,
A15186002,대학동현대(구신림9동),,관악구,신림동,28736250,현대건설,0,336,0,198,126.9372307,37.4637542,
A13588601,수서동익,서울특별시 강남구 광평로39길 3,강남구,수서동,24598410,동익건설(주),0,330,0,314,127.0964671,37.4856488,
A15786118,염창한마음삼성,서울특별시 강서구 양천로 637,강서구,염창동,267346925,삼성물산건설부문,150,180,0,368,126.8682816,37.554476,
A13986004,중계주공10단지,서울특별시 노원구 노원로22길 53,노원구,중계동,29323970,(주)한주개발,330,0,0,223,127.0733019,37.6481008,
A15386303,시흥현대빌라,서울특별시 금천구 시흥대로 53,금천구,시흥동,28097374,신안건설,330,0,0,76,126.9020409,37.4395084,
A13922105,중계양지대림2-2임대,서울특별시 노원구 덕릉로77길 27,노원구,중계동,29328856,대림건설,331,0,0,64,127.072843,37.6547418,
A13983707,상계현대1차,서울특별시 노원구 동일로237길 41,노원구,상계동,29371949,현대산업개발(주),0,331,0,238,127.0527596,37.6727905,
A13384304,성수동아그린,서울특별시 성동구 상원길 76,성동구,성수동1가,24626561,동아건설산업,136,147,48,331,127.0480309,37.550919,
A14320002,구의대림아크로리버,서울특별시 광진구 구의강변로 64,광진구,구의동,24551695,대림산업(주),0,0,76,549,127.0928472,37.5360563,
A15880204,목동우성,서울특별시 양천구 목동중앙로 143,양천구,목동,226531051,우성건설,0,332,0,339,126.8755033,37.5413035,
A12010202,홍은풍림아이원,서울특별시 서대문구 홍은중앙로 149,서대문구,홍은동,23799765,풍림산업(주),0,191,142,496,126.9378412,37.5972741,
A13821002,송파파인타운11단지,서울특별시 송파구 송파대로8길 58,송파구,장지동,24016145,(주)일성건설,124,209,0,364,127.133178,37.4797913,
A12220003,은평뉴타운상림마을2단지,서울특별시 은평구 진관4로 37,은평구,진관동,23555092,롯데건설(주),149,62,91,514,126.9265857,37.6466728,
A13886701,잠실현대,서울특별시 송파구 백제고분로18길 7,송파구,잠실동,24211979,현대,0,336,0,178,127.0853196,37.503992,
A13202306,방학한화성원,서울특별시 도봉구 방학로11길 10,도봉구,방학동,234910486,한화건설,216,120,0,233,127.0317924,37.6612354,
A13380602,금호1차푸르지오,서울특별시 성동구 금호산8길 5,성동구,금호동3가,222357986,대우건설(주),142,137,57,353,127.021146,37.5491419,
A10044001,SH황학롯데캐슬베네치아,서울특별시 중구 청계천로 400,중구,황학동,220486114,롯데건설,336,0,0,151,127.0222215,37.5711004,
A15785507,방화현대1차,서울특별시 강서구 방화대로37길 26,강서구,방화동,226616387,현대,39,298,0,317,126.8143038,37.570387,
A13782803,롯데캐슬헤론,서울특별시 서초구 동광로1길 112,서초구,방배동,25328002,롯데건설(주),0,0,161,779,126.9845182,37.4967244,
A15188101,신림건영2차,,관악구,신림동,28684586,(주)건영,255,83,0,123,126.9168875,37.4707892,
A15080204,당산한양,서울특별시 영등포구 영신로 193,영등포구,당산동3가,226786009,한양건설,0,338,0,300,126.8997511,37.5254625,
A13007001,용두두산위브,서울특별시 동대문구 정릉천동로 16,동대문구,용두동,29578003,두산건설,90,176,72,419,127.0362528,37.5734458,
A13509007,삼성롯데,서울특별시 강남구 학동로 432,강남구,삼성동,234430091,롯데건설,99,84,156,418,127.0487,37.5177728,
A15289508,서울가든빌라,서울특별시 구로구 경인로 83,구로구,오류동,226813911,삼익건설산업(주),339,0,0,286,126.831053,37.4923368,
A13606002,돈암포스코더샵,서울특별시 성북구 아리랑로5길 85,성북구,돈암동,264064848,포스코건설(주),0,339,0,390,127.0106855,37.5976901,
A15783907,한사랑2차삼성아파트(등촌동),,강서구,등촌동,236631192,삼성중공업(주),124,215,0,351,126.8638745,37.5542766,
A12105001,마포쌍용황금,서울특별시 마포구 마포대로4라길 30,마포구,마포동,27172563,쌍용,158,98,83,337,126.9456451,37.5371661,
A15785919,염창우성1차,서울특별시 강서구 양천로67길 77,강서구,염창동,236653247,우성건설,0,339,0,163,126.8703134,37.5555744,
A13980407,효성아파트,서울특별시 노원구 화랑로 556,노원구,공릉동,29797015,효성중공업,0,340,0,324,127.0886787,37.6206867,
A15609303,사당경남아너스빌,서울특별시 동작구 사당로9가길 82,동작구,사당동,25925644,대아건설,144,144,52,347,126.9678137,37.4882464,
A15285503,구로보광,서울특별시 구로구 가마산로 231,구로구,구로동,28576621,보광주택,0,340,0,250,126.8852794,37.4952976,
A15382301,독산신도브래뉴,,금천구,독산동,28624040,신도건설,100,203,38,371,126.8999857,37.477408,
A12283602,녹번JR아파트,서울특별시 은평구 통일로 586-19,은평구,녹번동,23866548,JR건설,242,99,0,316,126.937924,37.6000878,
A15722004,마곡푸르지오,서울특별시 강서구 방화대로34길 88,강서구,방화동,220647182,대우건설,79,196,66,440,126.8217091,37.5700345,
A15282405,산업인,서울특별시 구로구 경인로47다길 43,구로구,고척동,226146860,대한전척(주),330,0,12,160,126.8669946,37.5044786,
A13980107,공릉신도1차,서울특별시 노원구 동일로191가길 59,노원구,공릉동,232966100,신도종합건설,0,266,76,436,127.0700592,37.6275959,
A13188406,면목두산2.3차,서울특별시 중랑구 면목로37길 58,중랑구,면목동,24333277,두산개발주식회사,0,248,96,418,127.0829987,37.5801261,
A13985103,월계대우아파트,서울특별시 노원구 초안산로5길 22,노원구,월계동,29040319,대우건설,0,0,344,620,127.0513553,37.6332539,
A15283809,구로우성,서울특별시 구로구 공원로6가길 67,구로구,구로동,28556139,우성건설,105,179,60,288,126.8890278,37.5039735,
A13706302,방배래미안타워,서울특별시 서초구 남부순환로 2183,서초구,방배동,25880286,삼성물산,0,0,344,631,126.9900534,37.4751718,
A13603401,동소문동송산,서울특별시 성북구 동소문로3길 101,성북구,동소문동4가,29232972,송촌건설,204,66,71,323,127.0104788,37.5924122,
A15083202,도림동아에코빌,서울특별시 영등포구 도림로 365,영등포구,도림동,28353232,동아건설,120,175,27,401,126.8987346,37.5091679,
A13285305,방학거성학마을,서울특별시 도봉구 도당로 116,도봉구,방학동,234934115,거성CR,153,122,72,314,127.0396369,37.6665384,
A13790713,신반포청구,서울특별시 서초구 신반포로33길 66,서초구,잠원동,25955934,청구건설,136,211,0,349,127.0084378,37.5142848,
A13982002,상계한신3차,서울특별시 노원구 한글비석로46가길 34,노원구,상계동,29350866,한신공용(주),0,348,0,290,127.0675578,37.6662959,
A13281201,도봉서울가든,서울특별시 도봉구 도봉산길 35,도봉구,도봉동,29555954,삼익건설,0,348,0,300,127.0415817,37.6868254,
A15786420,염창신동아,서울특별시 강서구 양천로67길 32,강서구,염창동,236622827,신동아건설,176,172,0,291,126.869209,37.5551935,
A15081001,래미안당산1차아파트,서울특별시 영등포구 당산로54길 11,영등포구,당산동,226355998,삼성건설,128,144,76,342,126.9059115,37.5343799,
A13527008,도곡경남,서울특별시 강남구 논현로 209,강남구,도곡동,234612518,경남기업,120,192,36,397,127.0408208,37.4886314,
A13403002,성내성안청구,서울특별시 강동구 풍성로 114-1,강동구,성내동,24702694,청구,180,169,0,343,127.1241393,37.5317809,
A15786321,염창관음삼성,서울특별시 강서구 양천로 656,강서구,염창동,236650619,(주)삼성건설,156,154,40,327,126.8694898,37.5525192,
A13010002,장안삼성쉐르빌,서울특별시 동대문구 장한로 119,동대문구,장안동,222136718,삼성중공업,0,0,249,614,127.0698761,37.5716753,
A13613201,하월곡샹그레빌,서울특별시 동대문구 회기로5길 100,성북구,하월곡동,29191049,삼호,0,352,0,384,127.0414399,37.5965132,
A13082501,이문삼익아파트,서울특별시 동대문구 한천로55길 9,동대문구,이문동,29694751,(주) 삼익,150,125,78,348,127.067574,37.5959326,
A15807702,목동2차삼성래미안,서울특별시 양천구 목동남로4길 81,양천구,신정동,267341840,삼성물산,179,104,70,409,126.8682994,37.5104913,
A15722005,방화한진로즈힐,서울특별시 강서구 양천로24가길 59,강서구,방화동,226617580,한진중공업,121,233,0,366,126.8133457,37.5714296,
A14320302,구의강변우성,서울특별시 광진구 구의강변로 42,광진구,구의동,24465274,우성건설(주),0,354,0,235,127.0933387,37.5358159,
A13406005,둔촌프라자,서울특별시 강동구 천호대로 1240,강동구,둔촌동,24861400,태평양건설,0,174,180,542,127.1482561,37.535417,
A14319010,한강우성아파트,서울특별시 광진구 능동로1길 15,광진구,자양동,24676519,(주)우성건설,0,355,0,230,127.0657325,37.532579,
A13607302,안암대광,서울특별시 성북구 안암로9나길 14,성북구,안암동3가,29260776,오진개발,288,57,1,100,127.0217182,37.5847251,
A13610103,정릉힐스테이트,서울특별시 성북구 정릉로 292,성북구,정릉동,29095556,현대건설,41,314,0,397,127.0155119,37.60284,
A15283706,고척동아한신,서울특별시 구로구 중앙로6길 17,구로구,고척동,226129787,동아건설산업(주),113,161,81,448,126.8656221,37.5006992,
A10085902,중림삼성래미안아파트,서울특별시 중구 중림로4길 41,중구,중림동,23623041,삼성물산(주),355,0,0,253,126.9643574,37.5573531,
A15786222,염창태진한솔,서울특별시 강서구 공항대로71길 54,강서구,염창동,236648810,태진건설,178,120,58,313,126.874488,37.5488942,
A12284501,대조삼성타운,서울특별시 은평구 서오릉로 94,은평구,대조동,23877763,삼성건설주식회사,240,82,35,383,126.9217449,37.609112,
A14383901,군자일성파크,서울특별시 광진구 군자로12길 46,광진구,군자동,234090175,일성건설,170,165,22,362,127.0726402,37.551275,
A13406204,둔촌신동아,서울특별시 강동구 양재대로96길 79,강동구,둔촌동,24769580,신동아건설(주),149,182,26,0,127.1417216,37.529157,
A13981606,상계대동아파트,서울특별시 노원구 상계로26길 20,노원구,상계동,29311178,대동주택(주),145,124,89,417,127.0712567,37.6573591,
A12012201,DMC래미안클라시스,서울특별시 서대문구 증가로 191,서대문구,남가좌동,23095742,(주)삼성물산,358,0,0,171,126.9160723,37.5786616,
A15780602,가양한보구암,서울특별시 강서구 허준로 76,강서구,가양동,236640511,(주)한보,181,178,0,305,126.8489731,37.5681118,
A13790714,강변아파트,서울특별시 서초구 잠원로 166-17,서초구,잠원동,25965329,한신공영(주),0,360,0,280,127.0122486,37.5178181,
A13085901,전농동아,서울특별시 동대문구 서울시립대로 31,동대문구,전농동,222484278,동아건설,169,128,63,308,127.0458375,37.5749667,
A15089510,여의도은하,서울특별시 영등포구 63로 7,영등포구,여의도동,27833198,한양주택개발(주),0,0,360,314,126.9352172,37.5187571,
A14381506,광장삼성12차,서울특별시 광진구 아차산로 544,광진구,광장동,24472221,삼성종합건설,75,285,0,0,127.1020927,37.5426383,
A15080604,당산유원제일1차,서울특별시 영등포구 국회대로29길 13,영등포구,당산동4가,226762578,유원건설,170,190,0,230,126.8955412,37.530191,
A15089411,여의도삼익,서울특별시 영등포구 국제금융로 109,영등포구,여의도동,27861787,삼익맨션,0,0,360,372,126.9343703,37.5198261,
A13285507,방학4단지신동아,서울특별시 도봉구 방학로 200,도봉구,방학동,234913438,신동아건설,170,191,0,282,127.0296648,37.6628212,
A15886504,신정5차현대,서울특별시 양천구 신정로 300,양천구,신정동,226043212,현대산업개발,30,2,298,593,126.8546141,37.5123066,
A12201103,응암푸르지오,서울특별시 은평구 백련산로 146,은평구,응암동,23513552,대우건설,103,204,54,422,126.9261538,37.597442,
A15288805,신도림대림5차e-편한세상,서울특별시 구로구 신도림로 32,구로구,신도림동,220693377,대림산업(주),0,362,0,411,126.8811909,37.5067071,
A12013002,DMC아이파크,서울특별시 서대문구 거북골로14길 32,서대문구,북가좌동,23090133,현대산업개발,151,140,71,414,126.9141298,37.5757029,
A13980108,공릉우성,서울특별시 노원구 동일로198길 24,노원구,공릉동,29717155,우성,161,139,63,352,127.0727424,37.6285696,
A13824002,잠실더샵스타파크,서울특별시 송파구 올림픽로35가길 10,송파구,신천동,24182730,포스코건설,0,0,0,801,127.1023024,37.5169868,
A13706303,방배대우효령,서울특별시 서초구 효령로 84,서초구,방배동,25251280,대우종합건설,0,364,0,274,126.9936334,37.4797613,
A13583402,대치쌍용2차,서울특별시 강남구 영동대로 220,강남구,대치동,25569768,쌍용건설,0,140,224,0,127.0704457,37.4996197,
A12205004,갈현현대아파트,서울특별시 은평구 서오릉로21길 36,은평구,구산동,23547358,현대건설,171,141,54,366,126.905638,37.6129617,
A12103002,신공덕3차삼성래미안,서울특별시 마포구 만리재로 60,마포구,신공덕동,27015478,삼성물산(주),168,126,72,411,126.9569018,37.5454825,
A12184201,서교동대우미래사랑,서울특별시 마포구 월드컵북로5나길 18,마포구,서교동,23224531,(주)대우건설,285,81,0,502,126.9167558,37.5574299,
A15083602,문래공원한신,서울특별시 영등포구 문래로20길 14,영등포구,문래동3가,226719426,한신공영,225,142,0,208,126.8930031,37.5175814,
A13381604,마장동금호어울림,서울특별시 성동구 마조로 57,성동구,마장동,222824889,금호건설(주),37,246,84,456,127.041089,37.562934,
A13186401,동부아파트,서울특별시 중랑구 신내로7가길 31,중랑구,상봉동,24944110,동부건설,184,140,44,392,127.093838,37.6020644,
A15083703,신길경남,서울특별시 영등포구 영등포로 351,영등포구,신길동,28357655,경남건설,165,121,82,435,126.9183651,37.5158124,
A13707203,풍림아이원플러스,서울특별시 서초구 효령로77길 14,서초구,서초동,25828824,풍림산업,200,0,0,194,127.029525,37.4903649,
A15209202,개봉삼호아파트관리사무소,서울특별시 구로구 남부순환로95길 16,구로구,개봉동,226191801,삼호(주),133,236,0,318,126.8572709,37.4943419,
A12283603,녹번대림,서울특별시 은평구 통일로 590,은평구,녹번동,23877448,(주)대림산업,0,332,38,272,126.9370209,37.6001439,
A14021001,한남동리첸시아,서울특별시 용산구 한남대로 60,용산구,한남동,27957461,(주)금호산업,183,170,18,373,127.0079791,37.5345031,
A13086802,청량리홍릉동부,서울특별시 동대문구 홍릉로10길 48,동대문구,청량리동,29597200,동부건설,116,166,89,463,127.04603,37.5861654,
A15805403,목동금호어울림,서울특별시 양천구 목동중앙서로 37,양천구,목동,226548074,금호산업,0,198,173,570,126.8678104,37.5336997,
A15282105,개봉영화,서울특별시 구로구 경인로40길 11,구로구,개봉동,226878348,영화건설,122,200,0,442,126.8600001,37.4961973,
A13082502,이문중앙하이츠빌,서울특별시 동대문구 외대역동로 101,동대문구,이문동,29667311,중앙건설,116,112,74,387,127.0646356,37.5964835,
A15086603,양평성원,서울특별시 영등포구 양평로17길 36,영등포구,양평동4가,226752467,성원건설(주),0,372,0,333,126.8934401,37.5343115,
A13087405,휘경베스트빌현대,서울특별시 동대문구 장안벚꽃로5길 19,동대문구,휘경동,222176340,현대건설(주),176,104,92,437,127.0742104,37.58168,
A13382104,서울숲대림아파트,서울특별시 성동구 뚝섬로 311,성동구,성수동1가,24621817,대림산업(주),178,194,0,380,127.0452696,37.5421369,
A15102203,신림쌍용,서울특별시 관악구 미성길 122,관악구,신림동,28613281,산호재건축조합,229,90,54,397,126.9117664,37.472164,
A15001012,여의도공작,서울특별시 영등포구 여의대로6길 17,영등포구,여의도동,27822664,(주)한양,4,0,369,0,126.9298286,37.5265231,
A13614302,장위참누리,서울특별시 성북구 한천로101길 18,성북구,장위동,29420577,울트라건설,69,304,0,412,127.0494663,37.6231937,
A15184101,서울대입구아이원 (1560-61),서울특별시 관악구 청룡길 78,관악구,봉천동,28727006,풍림산업(주),159,170,45,417,126.9455509,37.4787044,
A14388208,자양동삼성아파트,서울특별시 광진구 자양번영로3길 65,광진구,자양동,24524500,삼성물산,151,163,61,367,127.0715987,37.5324954,
A13185602,상봉우정,서울특별시 중랑구 상봉중앙로1다길 21,중랑구,상봉동,234225233,우정건설(주),90,235,50,442,127.0886359,37.5996773,
A13385301,서울숲리버그린동아,서울특별시 성동구 고산자로4길 34,성동구,응봉동,222910453,동아건설,162,142,71,418,127.0372695,37.5530787,
A15089513,여의도진주,서울특별시 영등포구 국제금융로 108-6,영등포구,여의도동,27824538,라이프주택개발(주),156,132,88,190,126.9329842,37.5185166,
A12185303,신공덕삼성1차,서울특별시 마포구 백범로37길 12,마포구,신공덕동,27131449,삼성물산(주)주택개발부문,240,352,242,1069,126.9558671,37.5434094,
A15081802,대림한신2차,서울특별시 영등포구 디지털로69길 16,영등포구,대림동,28427070,한신공영,101,95,38,287,126.9043881,37.4947769,
A13376405,성수한진타운,서울특별시 성동구 뚝섬로 312,성동구,성수동1가,24978785,한진건설,190,188,0,286,127.0453053,37.541117,
A13885303,송파미성,서울특별시 송파구 오금로32길 10,송파구,송파동,24170097,라이프(주),42,56,168,521,127.1192987,37.5060284,
A15210209,오류푸르지오,서울특별시 구로구 오류로8길 11,구로구,오류동,220668713,대우건설(주) 푸르지오,0,351,27,384,126.8415352,37.491628,
A13987301,하계학여울청구B,서울특별시 노원구 한글비석로 6,노원구,하계동,29732685,청구(주),378,0,0,110,127.0645889,37.6326446,
A14381407,광장동 광나루현대,서울특별시 광진구 아차산로76길 31,광진구,광장동,222011263,현대산업개발,0,380,0,354,127.108811,37.5471414,
A12208105,신사현대2차,서울특별시 은평구 가좌로 344,은평구,신사동,23889020,현대건설,0,380,0,246,126.9069618,37.5979944,
A14206307,번동솔그린,서울특별시 강북구 한천로109길 83,강북구,번동,29459426,홍익종합건업(주),212,168,0,311,127.0393754,37.6261832,
A14001101,대우월드마크용산,서울특별시 용산구 한강대로 211,용산구,한강로1가,27903883,(주)대우건설,0,0,120,614,126.9729911,37.5371896,
A15009402,문래삼환,서울특별시 영등포구 도림로143길 30,영등포구,문래동4가,226728631,삼환기업,126,256,0,401,126.889503,37.5137751,
A15009505,문래두산위브,서울특별시 영등포구 선유로9나길 8,영등포구,문래동5가,226724090,두산건설,0,383,0,350,126.8858207,37.5168776,
A15005603,신길삼성,서울특별시 영등포구 여의대방로 45,영등포구,신길동,28462273,삼성종합건설(주),120,264,0,218,126.9112059,37.4963711,
A13586602,삼성홍실,서울특별시 강남구 영동대로128길 15,강남구,삼성동,25458715,청화기업(주),0,0,336,391,127.0596516,37.5199747,
A13785201,방배2차현대홈타운,서울특별시 서초구 서초대로1길 34,서초구,방배동,25953633,현대건설,47,156,69,597,126.9839318,37.4901591,
A13887403,현대리버빌2차아파트,서울특별시 송파구 풍성로24길 42,송파구,풍납동,24779989,현대건설,182,182,20,379,127.1168432,37.5321466,
A15106103,봉천은천2단지,서울특별시 관악구 인헌12길 46-1,관악구,봉천동,28873168,(주)일성건설,384,0,0,337,126.964559,37.4699879,
A15108003,남현우림루미아트,서울특별시 관악구 남현길 91,관악구,남현동,234871894,우림건설,0,154,20,210,126.9754499,37.4726423,
A13982003,상계신동아,서울특별시 노원구 한글비석로52길 66,노원구,상계동,29513051,신동아건설(주),81,304,0,78,127.0675315,37.6674029,
A13402002,천호태영,서울특별시 강동구 천호대로 1055,강동구,천호동,24877430,태영건설,80,183,122,435,127.130007,37.5381545,
A13085902,전농동신성미소지움아파트,서울특별시 동대문구 서울시립대로 75,동대문구,전농동,222123127,신성건설(주),180,108,97,446,127.0485695,37.5783111,
A13203403,쌍문금호2차,서울특별시 도봉구 해등로 241-14,도봉구,쌍문동,29066054,금호건설,0,386,0,400,127.0290465,37.6569631,
A15005302,신길건영,서울특별시 영등포구 도림로 313,영등포구,신길동,28442535,LIG건영,0,160,226,262,126.9009904,37.5042671,
A13120403,면목경남아너스빌,서울특별시 중랑구 답십리로75길 73,중랑구,면목동,24350568,경남기업(주),142,244,0,391,127.0804639,37.5754912,
A15722307,방화1단지(장미),서울특별시 강서구 양천로 125,강서구,방화동,263463241,대양건설(주),387,0,0,239,126.8175777,37.5742114,
A15010202,양평삼성래미안,서울특별시 영등포구 영등포로3길 9,영등포구,양평동2가,226314852,삼성물산,174,130,84,87,126.882579,37.5244017,
A15683901,상도쌍용,서울특별시 동작구 상도로 107,동작구,상도동,28122472,쌍용건설,124,179,86,452,126.9316464,37.5015468,
A13382106,성수동아,서울특별시 성동구 왕십리로 80-1,성동구,성수동1가,24621788,동아주택,190,0,200,320,127.0454954,37.5442259,
A12010103,홍은풍림2차,서울특별시 서대문구 세검정로1길 35,서대문구,홍은동,232179549,풍림산업,203,157,30,169,126.943037,37.5932796,
A15009201,문래남성,서울특별시 영등포구 경인로77길 21,영등포구,문래동2가,226331403,라이프주택,330,60,0,256,126.8915407,37.5126219,
A15009607,문래현대2차,서울특별시 영등포구 문래로4길 6,영등포구,문래동6가,226798663,현대,270,120,0,208,126.882871,37.520444,
A13527010,역삼우성,서울특별시 강남구 남부순환로363길 49,강남구,도곡동,234623466,우성건설,0,390,0,330,127.0371243,37.488203,
A15886505,신정푸른마을4단지,서울특별시 양천구 신정로7길 60-7,양천구,신정동,220601488,태영건설,0,390,0,466,126.8390636,37.5133188,
A15208204,고척한일유앤아이,서울특별시 구로구 중앙로15길 151,구로구,고척동,226186640,한일건설,133,213,44,434,126.8510935,37.5080441,
A13790716,신반포 한신 252627차 아파트,서울특별시 서초구 잠원로8길 3,서초구,잠원동,25357828,한신공영,132,115,100,0,127.0093473,37.5148608,
A12185606,마포신촌삼익아파트,서울특별시 마포구 신수로 105,마포구,신수동,27142976,(주)삼익주택,183,160,48,360,126.9355656,37.5512309,
A15807306,신정e-편한세상,서울특별시 양천구 신정로13길 38,양천구,신정동,226921223,(주)삼호,32,254,105,502,126.8431245,37.5125102,
A15283707,고척동센츄리,서울특별시 구로구 중앙로12길 12,구로구,고척동,226882600,창조건설,0,391,0,246,126.8622842,37.5044346,
A13510103,삼성청담공원,서울특별시 강남구 도산대로96길 39,강남구,청담동,25174158,삼성물산,75,86,230,554,127.0505804,37.5224412,
A15004405,당산2차삼성,서울특별시 영등포구 당산로36길 12,영등포구,당산동4가,226323255,삼성물산,168,224,0,388,126.8980001,37.528049,
A15105301,관악푸르지오제2단지,서울특별시 관악구 청림5길 28,관악구,봉천동,28823225,대우건설(주),392,0,0,0,126.9603002,37.4896116,
A13707009,래미안 서초스위트 아파트,서울특별시 서초구 서운로 221,서초구,서초동,234773405,(주)삼성물산,84,159,149,505,127.0199915,37.5020921,
A13819001,잠실한솔,서울특별시 송파구 백제고분로 348,송파구,석촌동,24169640,한솔건설,86,307,0,427,127.1046578,37.5036204,
A13790717,신반포한신16차,서울특별시 서초구 잠원로 157,서초구,잠원동,25931310,한신공영(주),308,88,0,280,127.0096069,37.5168996,
A13983608,상계한신,서울특별시 노원구 동일로230길 63,노원구,상계동,29307426,조흥은행주택조합,0,397,0,256,127.0596359,37.6733227,
